Indicator Name,Year,Value
"Part time employment, male (% of total male employment)",2019,-1.0
"Part time employment, total (% of total employment)",2019,-1.0
"Patent applications, nonresidents",2019,231.0
"Patent applications, residents",2019,7.0
People practicing open defecation (% of population),2019,2.66978222862017
"People practicing open defecation, rural (% of rural population)",2019,4.41743990510167
"People practicing open defecation, urban (% of urban population)",2019,1.01990560516043
People using at least basic drinking water services (% of population),2019,93.5077090807793
"People using at least basic drinking water services, rural (% of rural population)",2019,89.2988658232722
"People using at least basic drinking water services, urban (% of urban population)",2019,97.4810697490483
People using at least basic sanitation services (% of population),2019,68.2436687072873
"People using at least basic sanitation services, rural (% of rural population)",2019,55.6877143500296
"People using at least basic sanitation services, urban (% of urban population)",2019,80.097121335447
People using safely managed drinking water services (% of population),2019,55.5066161730874
"People using safely managed drinking water services, rural (% of rural population)",2019,45.1159397791462
"People using safely managed drinking water services, urban (% of urban population)",2019,65.3159374524203
People using safely managed sanitation services (% of population),2019,-1.0
"People using safely managed sanitation services, rural (% of rural population)",2019,-1.0
"People using safely managed sanitation services, urban (% of urban population)",2019,-1.0
People with basic handwashing facilities including soap and water (% of population),2019,76.7664176720701
"People with basic handwashing facilities including soap and water, rural (% of rural population)",2019,69.927234256639
"People with basic handwashing facilities including soap and water, urban (% of urban population)",2019,83.2229514012423
Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),2019,93.3334
Permanent cropland (% of land area),2019,11.0395670026129
"Persistence to grade 5, female (% of cohort)",2019,82.822998046875
"Persistence to grade 5, male (% of cohort)",2019,79.8564529418945
"Persistence to grade 5, total (% of cohort)",2019,81.2997207641602
"Persistence to last grade of primary, female (% of cohort)",2019,78.0822906494141
"Persistence to last grade of primary, male (% of cohort)",2019,74.9856109619141
"Persistence to last grade of primary, total (% of cohort)",2019,76.4913864135742
"Personal remittances, paid (current US$)",2019,18007690.0
"Personal remittances, received (% of GDP)",2019,13.8075436095655
"Personal remittances, received (current US$)",2019,10655601360.0
"Personal transfers, receipts (BoP, current US$)",2019,10550995010.0
PFC gas emissions (thousand metric tons of CO2 equivalent),2019,-1.0
"Physicians (per 1,000 people)",2019,-1.0
"Plant species (higher), threatened",2019,-1.0
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",2019,27.64788197
"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",2019,-1.0
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",2019,-1.0
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",2019,-1.0
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",2019,-1.0
"PNG, bonds (NFL, current US$)",2019,-150000000.0
"PNG, commercial banks and other creditors (NFL, current US$)",2019,-241534000.0
Political Stability and Absence of Violence/Terrorism: Estimate,2019,-0.577349424362183
Political Stability and Absence of Violence/Terrorism: Number of Sources,2019,7.0
Political Stability and Absence of Violence/Terrorism: Percentile Rank,2019,24.056604385376
"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",2019,14.6226415634155
"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",2019,40.0943412780762
Political Stability and Absence of Violence/Terrorism: Standard Error,2019,0.229520440101624
"Population ages 00-04, female (% of female population)",2019,11.3345558608496
"Population ages 00-04, male (% of male population)",2019,11.9106093358757
Population ages 0-14 (% of total population),2019,34.0315745553366
"Population ages 0-14, female",2019,2786878.0
"Population ages 0-14, female (% of female population)",2019,33.2553892412366
"Population ages 0-14, male",2019,2863733.0
"Population ages 0-14, male (% of male population)",2019,34.8225246486167
"Population ages 0-14, total",2019,5650611.0
"Population ages 05-09, female (% of female population)",2019,11.0856142795384
"Population ages 05-09, male (% of male population)",2019,11.6026454736069
"Population ages 10-14, female (% of female population)",2019,10.8352191008487
"Population ages 10-14, male (% of male population)",2019,11.3092698391341
"Population ages 15-19, female (% of female population)",2019,10.7710060023148
"Population ages 15-19, male (% of male population)",2019,11.2345818897066
Population ages 15-64 (% of total population),2019,61.2121706355905
"Population ages 15-64, female",2019,5164096.0
"Population ages 15-64, female (% of female population)",2019,61.6223594549415
"Population ages 15-64, male",2019,4999589.0
"Population ages 15-64, male (% of male population)",2019,60.7941791082651
"Population ages 15-64, total",2019,10163685.0
"Population ages 20-24, female (% of female population)",2019,10.0063384953414
"Population ages 20-24, male (% of male population)",2019,10.3769451708068
"Population ages 25-29, female (% of female population)",2019,8.8585930625183
"Population ages 25-29, male (% of male population)",2019,9.12888451399425
"Population ages 30-34, female (% of female population)",2019,7.51344215623508
"Population ages 30-34, male (% of male population)",2019,7.68840324411027
"Population ages 35-39, female (% of female population)",2019,6.37650893976866
"Population ages 35-39, male (% of male population)",2019,6.36256231126628
"Population ages 40-44, female (% of female population)",2019,5.21020263205368
"Population ages 40-44, male (% of male population)",2019,4.95752476959511
"Population ages 45-49, female (% of female population)",2019,4.18063292872943
"Population ages 45-49, male (% of male population)",2019,3.73428534502752
"Population ages 50-54, female (% of female population)",2019,3.45723368836436
"Population ages 50-54, male (% of male population)",2019,2.92123360225952
"Population ages 55-59, female (% of female population)",2019,2.87739890621141
"Population ages 55-59, male (% of male population)",2019,2.35232812653989
"Population ages 60-64, female (% of female population)",2019,2.37100264340448
"Population ages 60-64, male (% of male population)",2019,2.03743013495881
Population ages 65 and above (% of total population),2019,4.75625480907295
"Population ages 65 and above, female",2019,429256.0
"Population ages 65 and above, female (% of female population)",2019,5.12225130382183
"Population ages 65 and above, male",2019,360473.0
"Population ages 65 and above, male (% of male population)",2019,4.38329624311825
"Population ages 65 and above, total",2019,789730.0
"Population ages 65-69, female (% of female population)",2019,1.8194058724755
"Population ages 65-69, male (% of male population)",2019,1.60443359376153
"Population ages 70-74, female (% of female population)",2019,1.30088278532423
"Population ages 70-74, male (% of male population)",2019,1.12214867127329
"Population ages 75-79, female (% of female population)",2019,0.866778379389495
"Population ages 75-79, male (% of male population)",2019,0.779148276470522
"Population ages 80 and above, female (% of female population)",2019,1.13518426663261
"Population ages 80 and above, male (% of male population)",2019,0.877565701612908
Population density (people per sq. km of land area),2019,154.946117954461
Population growth (annual %),2019,1.56038604781094
Population in largest city,2019,2891230.0
Population in the largest city (% of urban population),2019,33.8514063724799
Population in urban agglomerations of more than 1 million,2019,2891230.0
Population in urban agglomerations of more than 1 million (% of total population),2019,17.4128250582118
Population living in areas where elevation is below 5 meters (% of total population),2019,-1.0
Population living in slums (% of urban population),2019,-1.0
"Population, female",2019,8380231.0
"Population, female (% of total population)",2019,50.471076860518
"Population, male",2019,8223795.0
"Population, male (% of total population)",2019,49.528923139482
"Population, total",2019,16604026.0
"Portfolio equity, net inflows (BoP, current US$)",2019,0.0
"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",2019,1550000000.0
"Portfolio investment, net (BoP, current US$)",2019,-666777010.0
Poverty gap at $2.15 a day (2017 PPP) (%),2019,-1.0
Poverty gap at $3.65 a day (2017 PPP) (%),2019,-1.0
Poverty gap at $6.85 a day (2017 PPP) (%),2019,-1.0
Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),2019,-1.0
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),2019,-1.0
Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),2019,-1.0
Poverty headcount ratio at national poverty lines (% of population),2019,-1.0
Power outages in firms in a typical month (number),2019,-1.0
"PPG, bonds (NFL, current US$)",2019,1700000000.0
"PPG, commercial banks (NFL, current US$)",2019,-2482000.0
"PPG, IBRD (DOD, current US$)",2019,1640502000.0
"PPG, IDA (DOD, current US$)",2019,-1.0
"PPG, official creditors (NFL, US$)",2019,-280398677.7
"PPG, other private creditors (NFL, current US$)",2019,-1.0
"PPG, private creditors (NFL, US$)",2019,1697518000.0
"PPP conversion factor, GDP (LCU per international $)",2019,3.9567998440384
"PPP conversion factor, private consumption (LCU per international $)",2019,4.54223391133033
Pregnant women receiving prenatal care (%),2019,-1.0
"Preprimary education, duration (years)",2019,7.0
"Present value of external debt (% of exports of goods, services and primary income)",2019,-1.0
Present value of external debt (% of GNI),2019,-1.0
Present value of external debt (current US$),2019,-1.0
Prevalence of anemia among children (% of children ages 6-59 months),2019,9.8
Prevalence of anemia among non-pregnant women (% of women ages 15-49),2019,7.0
